week_start_date,product_id,product_name,units_sold,price,discount_pct,revenue,region,avg_gas_price,cpi
2024-04-21,P12,Product_12,117,28.45,10,2995.7850000000003,USA,,
2024-04-21,P13,Product_13,158,43.22,15,5804.446,USA,,
2024-04-21,P14,Product_14,131,47.09,5,5860.3505000000005,USA,,
2024-04-21,P15,Product_15,131,32.87,10,3875.3729999999996,USA,,
2024-04-21,P16,Product_16,80,33.96,0,2716.8,USA,,
2024-04-21,P17,Product_17,171,29.56,5,4802.022,USA,,
2024-04-21,P18,Product_18,111,10.5,5,1107.225,USA,,
2024-04-21,P19,Product_19,132,35.66,10,4236.408,USA,,
2024-04-21,P20,Product_20,103,40.94,10,3795.138,USA,,
2024-04-21,P21,Product_21,90,34.09,0,3068.1000000000004,USA,,
2024-04-21,P22,Product_22,122,23.83,5,2761.8969999999995,USA,,
2024-04-21,P23,Product_23,98,26.04,0,2551.92,USA,,
2024-04-21,P24,Product_24,129,31.96,5,3916.698,USA,,
2024-04-21,P25,Product_25,74,6.99,15,439.671,USA,,
2024-04-21,P26,Product_26,165,28.7,5,4498.724999999999,USA,,
2024-04-21,P27,Product_27,90,19.37,0,1743.3000000000002,USA,,
2024-04-21,P28,Product_28,178,34.03,0,6057.34,USA,,
2024-04-21,P29,Product_29,140,34.48,10,4344.48,USA,,
2024-04-21,P30,Product_30,170,20.35,5,3286.525,USA,,
2024-04-21,P31,Product_31,161,48.39,15,6622.1714999999995,USA,,
2024-04-21,P32,Product_32,120,11.8,10,1274.4,USA,,
2024-04-21,P33,Product_33,98,48.26,0,4729.48,USA,,
2024-04-21,P34,Product_34,140,39.28,5,5224.24,USA,,
2024-04-21,P35,Product_35,98,6.18,15,514.794,USA,,
2024-04-21,P36,Product_36,98,7.87,10,694.134,USA,,
2024-04-21,P37,Product_37,157,28.43,15,3793.9835000000003,USA,,
2024-04-21,P38,Product_38,50,25.3,15,1075.25,USA,,
2024-04-21,P39,Product_39,196,30.96,5,5764.7519999999995,USA,,
2024-04-21,P40,Product_40,167,32.39,0,5409.13,USA,,
2024-04-21,P41,Product_41,181,18.33,15,2820.0704999999994,USA,,
2024-04-21,P42,Product_42,150,48.29,15,6156.974999999999,USA,,
2024-04-21,P43,Product_43,138,27.95,15,3278.535,USA,,
2024-04-21,P44,Product_44,113,39.64,0,4479.32,USA,,
2024-04-21,P45,Product_45,83,24.11,0,2001.1299999999999,USA,,
2024-04-21,P46,Product_46,121,47.21,10,5141.169,USA,,
2024-04-21,P47,Product_47,103,31.95,0,3290.85,USA,,
2024-04-21,P48,Product_48,96,17.2,5,1568.6399999999996,USA,,
2024-04-21,P49,Product_49,111,48.65,15,4590.1275,USA,,
2024-04-21,P50,Product_50,80,28.92,0,2313.6000000000004,USA,,
2024-04-28,P1,Product_1,70,22.37,15,1331.015,USA,,
2024-04-28,P2,Product_2,157,20.29,0,3185.5299999999997,USA,,
2024-04-28,P3,Product_3,123,25.86,0,3180.7799999999997,USA,,
2024-04-28,P4,Product_4,121,21.23,5,2440.3885,USA,,
2024-04-28,P5,Product_5,111,32.04,15,3022.974,USA,,
2024-04-28,P6,Product_6,97,7.56,15,623.3219999999999,USA,,
2024-04-28,P7,Product_7,71,25.03,0,1777.13,USA,,
2024-04-28,P8,Product_8,171,40.65,15,5908.4775,USA,,
2024-04-28,P9,Product_9,172,35.25,15,5153.55,USA,,
2024-04-28,P10,Product_10,109,46.51,5,4816.1105,USA,,
2024-04-28,P11,Product_11,72,31.81,5,2175.8039999999996,USA,,
2024-04-28,P12,Product_12,159,13.39,10,1916.1090000000002,USA,,
2024-04-28,P13,Product_13,157,44.0,15,5871.8,USA,,
2024-04-28,P14,Product_14,193,15.78,15,2588.709,USA,,
2024-04-28,P15,Product_15,99,30.77,5,2893.9184999999998,USA,,
2024-04-28,P16,Product_16,161,32.96,15,4510.576,USA,,
2024-04-28,P17,Product_17,109,45.01,0,4906.09,USA,,
2024-04-28,P18,Product_18,130,46.76,5,5774.86,USA,,
2024-04-28,P19,Product_19,178,35.73,0,6359.94,USA,,
2024-04-28,P20,Product_20,88,24.1,10,1908.7200000000003,USA,,
2024-04-28,P21,Product_21,165,25.22,10,3745.17,USA,,
2024-04-28,P22,Product_22,75,8.82,15,562.275,USA,,
2024-04-28,P23,Product_23,103,17.24,5,1686.9339999999997,USA,,
2024-04-28,P24,Product_24,140,28.3,0,3962.0,USA,,
2024-04-28,P25,Product_25,172,48.78,10,7551.144,USA,,
2024-04-28,P26,Product_26,60,22.2,15,1132.2,USA,,
2024-04-28,P27,Product_27,188,33.18,5,5925.947999999999,USA,,
2024-04-28,P28,Product_28,122,33.25,10,3650.85,USA,,
2024-04-28,P29,Product_29,172,34.42,15,5032.204000000001,USA,,
2024-04-28,P30,Product_30,74,17.54,15,1103.266,USA,,
2024-04-28,P31,Product_31,59,23.9,10,1269.09,USA,,
2024-04-28,P32,Product_32,137,37.37,0,5119.69,USA,,
2024-04-28,P33,Product_33,163,35.65,15,4939.3075,USA,,
2024-04-28,P34,Product_34,170,5.71,10,873.6300000000001,USA,,
2024-04-28,P35,Product_35,156,46.95,10,6591.780000000001,USA,,
2024-04-28,P36,Product_36,84,35.83,10,2708.748,USA,,
2024-04-28,P37,Product_37,107,47.66,0,5099.62,USA,,
2024-04-28,P38,Product_38,184,15.85,0,2916.4,USA,,
2024-04-28,P39,Product_39,140,49.63,10,6253.380000000001,USA,,
2024-04-28,P40,Product_40,58,41.16,10,2148.5519999999997,USA,,
2024-04-28,P41,Product_41,193,29.0,15,4757.45,USA,,
2024-04-28,P42,Product_42,103,17.61,15,1541.7555,USA,,
2024-04-28,P43,Product_43,110,44.24,15,4136.4400000000005,USA,,
2024-04-28,P44,Product_44,119,41.78,15,4226.047,USA,,
2024-04-28,P45,Product_45,124,5.11,5,601.958,USA,,
2024-04-28,P46,Product_46,109,30.26,15,2803.589,USA,,
2024-04-28,P47,Product_47,85,8.94,0,759.9,USA,,
2024-04-28,P48,Product_48,123,17.58,15,1837.9889999999996,USA,,
2024-04-28,P49,Product_49,194,27.41,5,5051.663,USA,,
2024-04-28,P50,Product_50,108,27.33,5,2804.0579999999995,USA,,
2024-05-05,P1,Product_1,97,31.21,15,2573.2644999999998,USA,,
2024-05-05,P2,Product_2,117,5.22,10,549.666,USA,,
2024-05-05,P3,Product_3,100,19.41,15,1649.85,USA,,
2024-05-05,P4,Product_4,161,31.94,0,5142.34,USA,,
2024-05-05,P5,Product_5,157,27.5,10,3885.75,USA,,
2024-05-05,P6,Product_6,132,34.4,10,4086.7200000000003,USA,,
2024-05-05,P7,Product_7,164,48.56,15,6769.264,USA,,
2024-05-05,P8,Product_8,91,31.04,15,2400.944,USA,,
2024-05-05,P9,Product_9,94,22.01,15,1758.599,USA,,
2024-05-05,P10,Product_10,164,9.63,5,1500.354,USA,,
2024-05-05,P11,Product_11,168,25.43,15,3631.4039999999995,USA,,
2024-05-05,P12,Product_12,87,38.76,10,3034.908,USA,,
2024-05-05,P13,Product_13,161,33.11,0,5330.71,USA,,
2024-05-05,P14,Product_14,154,35.15,5,5142.444999999999,USA,,
2024-05-05,P15,Product_15,138,48.78,10,6058.476000000001,USA,,
2024-05-05,P16,Product_16,172,37.58,5,6140.571999999999,USA,,
2024-05-05,P17,Product_17,81,15.23,10,1110.267,USA,,
2024-05-05,P18,Product_18,52,48.45,15,2141.4900000000002,USA,,
2024-05-05,P19,Product_19,82,38.72,10,2857.536,USA,,
2024-05-05,P20,Product_20,194,27.02,15,4455.598,USA,,
2024-05-05,P21,Product_21,61,25.81,10,1416.9689999999998,USA,,
2024-05-05,P22,Product_22,66,6.32,5,396.264,USA,,
2024-05-05,P23,Product_23,159,18.18,10,2601.558,USA,,
2024-05-05,P24,Product_24,76,37.97,5,2741.4339999999997,USA,,
2024-05-05,P25,Product_25,136,8.37,15,967.5719999999999,USA,,
2024-05-05,P26,Product_26,86,15.93,5,1301.481,USA,,
2024-05-05,P27,Product_27,123,27.39,10,3032.0730000000003,USA,,
2024-05-05,P28,Product_28,93,37.25,15,2944.6124999999997,USA,,
2024-05-05,P29,Product_29,68,24.82,10,1518.984,USA,,
2024-05-05,P30,Product_30,79,46.4,15,3115.7599999999998,USA,,
2024-05-05,P31,Product_31,58,7.97,15,392.921,USA,,
2024-05-05,P32,Product_32,122,41.33,5,4790.147,USA,,
2024-05-05,P33,Product_33,80,25.01,5,1900.76,USA,,
2024-05-05,P34,Product_34,183,46.95,10,7732.665000000001,USA,,
2024-05-05,P35,Product_35,69,11.6,0,800.4,USA,,
2024-05-05,P36,Product_36,154,14.32,15,1874.488,USA,,
2024-05-05,P37,Product_37,190,35.52,0,6748.8,USA,,
2024-05-05,P38,Product_38,178,22.52,0,4008.56,USA,,
2024-05-05,P39,Product_39,119,24.32,15,2459.968,USA,,
2024-05-05,P40,Product_40,68,41.41,0,2815.8799999999997,USA,,
2024-05-05,P41,Product_41,157,38.43,15,5128.4835,USA,,
2024-05-05,P42,Product_42,115,7.14,5,780.0449999999998,USA,,
2024-05-05,P43,Product_43,100,13.72,0,1372.0,USA,,
2024-05-05,P44,Product_44,100,33.58,10,3022.2000000000003,USA,,
2024-05-05,P45,Product_45,188,45.61,0,8574.68,USA,,
2024-05-05,P46,Product_46,108,38.09,10,3702.3480000000004,USA,,
2024-05-05,P47,Product_47,135,18.17,5,2330.3025000000002,USA,,
2024-05-05,P48,Product_48,193,42.73,15,7009.856499999999,USA,,
2024-05-05,P49,Product_49,56,23.83,5,1267.7559999999999,USA,,
2024-05-05,P50,Product_50,197,19.95,5,3733.6424999999995,USA,,
2024-05-12,P1,Product_1,153,41.27,10,5682.879000000001,USA,,
2024-05-12,P2,Product_2,188,18.67,15,2983.4660000000003,USA,,
2024-05-12,P3,Product_3,96,37.05,15,3023.2799999999997,USA,,
2024-05-12,P4,Product_4,133,5.56,10,665.5319999999999,USA,,
2024-05-12,P5,Product_5,94,40.85,15,3263.915,USA,,
2024-05-12,P6,Product_6,190,33.14,5,5981.77,USA,,
2024-05-12,P7,Product_7,99,39.09,15,3289.4235000000003,USA,,
2024-05-12,P8,Product_8,142,38.92,10,4973.976000000001,USA,,
2024-05-12,P9,Product_9,119,12.85,10,1376.235,USA,,
2024-05-12,P10,Product_10,180,7.27,5,1243.1699999999998,USA,,
2024-05-12,P11,Product_11,87,43.65,5,3607.6724999999997,USA,,
2024-05-12,P12,Product_12,53,45.59,0,2416.27,USA,,
2024-05-12,P13,Product_13,59,8.78,0,518.02,USA,,
2024-05-12,P14,Product_14,56,33.46,15,1592.696,USA,,
2024-05-12,P15,Product_15,119,44.51,15,4502.1865,USA,,
2024-05-12,P16,Product_16,124,36.19,15,3814.4259999999995,USA,,
2024-05-12,P17,Product_17,153,33.88,0,5183.64,USA,,
2024-05-12,P18,Product_18,121,27.92,0,3378.32,USA,,
2024-05-12,P19,Product_19,113,34.84,5,3740.0740000000005,USA,,
2024-05-12,P20,Product_20,128,48.75,0,6240.0,USA,,
2024-05-12,P21,Product_21,73,35.05,0,2558.6499999999996,USA,,
2024-05-12,P22,Product_22,78,16.24,0,1266.7199999999998,USA,,
2024-05-12,P23,Product_23,186,19.87,5,3511.029,USA,,
2024-05-12,P24,Product_24,84,48.7,10,3681.7200000000003,USA,,
2024-05-12,P25,Product_25,85,33.19,15,2397.9774999999995,USA,,
2024-05-12,P26,Product_26,76,23.36,15,1509.0559999999998,USA,,
2024-05-12,P27,Product_27,124,38.52,0,4776.4800000000005,USA,,
2024-05-12,P28,Product_28,102,22.93,0,2338.86,USA,,
2024-05-12,P29,Product_29,84,32.32,0,2714.88,USA,,
2024-05-12,P30,Product_30,97,48.04,15,3960.898,USA,,
2024-05-12,P31,Product_31,154,22.29,5,3261.0269999999996,USA,,
2024-05-12,P32,Product_32,167,36.36,10,5464.908,USA,,
2024-05-12,P33,Product_33,52,19.31,0,1004.1199999999999,USA,,
2024-05-12,P34,Product_34,116,17.94,15,1768.884,USA,,
2024-05-12,P35,Product_35,64,47.62,10,2742.912,USA,,
2024-05-12,P36,Product_36,108,47.87,10,4652.964,USA,,
2024-05-12,P37,Product_37,102,39.71,5,3847.899,USA,,
2024-05-12,P38,Product_38,187,42.53,5,7555.4545,USA,,
2024-05-12,P39,Product_39,97,11.6,15,956.42,USA,,
2024-05-12,P40,Product_40,199,42.38,0,8433.62,USA,,
2024-05-12,P41,Product_41,133,17.86,10,2137.842,USA,,
2024-05-12,P42,Product_42,84,37.07,10,2802.492,USA,,
2024-05-12,P43,Product_43,198,38.12,10,6792.9839999999995,USA,,
2024-05-12,P44,Product_44,105,7.2,5,718.1999999999999,USA,,
2024-05-12,P45,Product_45,161,17.53,10,2540.097,USA,,
2024-05-12,P46,Product_46,139,32.94,0,4578.66,USA,,
2024-05-12,P47,Product_47,171,37.49,10,5769.711,USA,,
2024-05-12,P48,Product_48,178,24.19,5,4090.5290000000005,USA,,
2024-05-12,P49,Product_49,113,17.17,15,1649.1785000000002,USA,,
2024-05-12,P50,Product_50,165,49.33,10,7325.505,USA,,
2024-05-19,P1,Product_1,161,22.03,15,3014.8055000000004,USA,,
2024-05-19,P2,Product_2,176,22.54,0,3967.04,USA,,
2024-05-19,P3,Product_3,138,17.53,5,2298.183,USA,,
2024-05-19,P4,Product_4,148,34.93,5,4911.158,USA,,
2024-05-19,P5,Product_5,55,27.76,10,1374.1200000000001,USA,,
2024-05-19,P6,Product_6,114,30.8,5,3335.6400000000003,USA,,
2024-05-19,P7,Product_7,51,48.08,0,2452.08,USA,,
2024-05-19,P8,Product_8,141,23.06,5,3088.8869999999997,USA,,
2024-05-19,P9,Product_9,124,8.38,10,935.2080000000001,USA,,
2024-05-19,P10,Product_10,136,48.34,5,6245.528,USA,,
2024-05-19,P11,Product_11,155,34.38,10,4796.01,USA,,
2024-05-19,P12,Product_12,196,12.07,10,2129.148,USA,,
2024-05-19,P13,Product_13,173,33.59,0,5811.070000000001,USA,,
2024-05-19,P14,Product_14,151,14.42,0,2177.42,USA,,
2024-05-19,P15,Product_15,144,47.16,0,6791.039999999999,USA,,
2024-05-19,P16,Product_16,136,5.15,0,700.4000000000001,USA,,
2024-05-19,P17,Product_17,176,38.37,10,6077.808,USA,,
2024-05-19,P18,Product_18,164,41.32,15,5760.008,USA,,
2024-05-19,P19,Product_19,168,25.68,15,3667.104,USA,,
2024-05-19,P20,Product_20,79,7.59,0,599.61,USA,,
2024-05-19,P21,Product_21,63,14.36,15,768.978,USA,,
2024-05-19,P22,Product_22,183,23.15,10,3812.805,USA,,
2024-05-19,P23,Product_23,117,44.94,10,4732.182,USA,,
2024-05-19,P24,Product_24,121,48.4,0,5856.4,USA,,
2024-05-19,P25,Product_25,102,9.47,10,869.3460000000001,USA,,
2024-05-19,P26,Product_26,103,13.09,15,1146.0294999999999,USA,,
2024-05-19,P27,Product_27,170,5.91,10,904.23,USA,,
2024-05-19,P28,Product_28,56,45.58,15,2169.608,USA,,
2024-05-19,P29,Product_29,130,38.38,15,4240.990000000001,USA,,
2024-05-19,P30,Product_30,86,38.27,10,2962.0980000000004,USA,,
2024-05-19,P31,Product_31,186,27.67,10,4631.958,USA,,
2024-05-19,P32,Product_32,125,43.79,15,4652.6875,USA,,
2024-05-19,P33,Product_33,166,23.55,0,3909.3,USA,,
2024-05-19,P34,Product_34,124,22.52,10,2513.232,USA,,
2024-05-19,P35,Product_35,81,37.05,15,2550.8925,USA,,
2024-05-19,P36,Product_36,59,42.92,0,2532.28,USA,,
2024-05-19,P37,Product_37,96,11.29,5,1029.648,USA,,
2024-05-19,P38,Product_38,86,40.83,10,3160.2419999999997,USA,,
2024-05-19,P39,Product_39,127,6.98,10,797.8140000000001,USA,,
2024-05-19,P40,Product_40,85,20.48,15,1479.6799999999998,USA,,
2024-05-19,P41,Product_41,179,30.5,10,4913.55,USA,,
2024-05-19,P42,Product_42,184,15.27,0,2809.68,USA,,
2024-05-19,P43,Product_43,134,8.9,10,1073.3400000000001,USA,,
2024-05-19,P44,Product_44,131,36.57,15,4072.0695,USA,,
2024-05-19,P45,Product_45,107,29.81,5,3030.1865,USA,,
2024-05-19,P46,Product_46,177,11.02,10,1755.486,USA,,
2024-05-19,P47,Product_47,52,49.95,10,2337.6600000000003,USA,,
2024-05-19,P48,Product_48,68,18.07,0,1228.76,USA,,
2024-05-19,P49,Product_49,77,34.1,10,2363.13,USA,,
2024-05-19,P50,Product_50,170,45.0,15,6502.5,USA,,
2024-05-26,P1,Product_1,134,40.08,10,4833.647999999999,USA,,
2024-05-26,P2,Product_2,150,20.81,0,3121.5,USA,,
2024-05-26,P3,Product_3,171,20.06,10,3087.234,USA,,
2024-05-26,P4,Product_4,108,10.75,5,1102.95,USA,,
2024-05-26,P5,Product_5,172,41.77,0,7184.4400000000005,USA,,
2024-05-26,P6,Product_6,160,13.61,15,1850.9599999999998,USA,,
2024-05-26,P7,Product_7,193,27.62,15,4531.061,USA,,
2024-05-26,P8,Product_8,172,32.33,5,5282.721999999999,USA,,
2024-05-26,P9,Product_9,161,44.46,0,7158.06,USA,,
2024-05-26,P10,Product_10,199,44.56,0,8867.44,USA,,
2024-05-26,P11,Product_11,116,12.0,5,1322.3999999999999,USA,,
2024-05-26,P12,Product_12,127,15.97,10,1825.371,USA,,
2024-05-26,P13,Product_13,188,20.49,5,3659.5139999999997,USA,,
2024-05-26,P14,Product_14,66,7.59,5,475.893,USA,,
2024-05-26,P15,Product_15,127,48.68,0,6182.36,USA,,
2024-05-26,P16,Product_16,191,10.75,0,2053.25,USA,,
2024-05-26,P17,Product_17,164,26.34,10,3887.784,USA,,
2024-05-26,P18,Product_18,101,10.33,5,991.1634999999999,USA,,
2024-05-26,P19,Product_19,90,29.69,10,2404.89,USA,,
2024-05-26,P20,Product_20,54,20.78,15,953.802,USA,,
2024-05-26,P21,Product_21,185,30.94,0,5723.900000000001,USA,,
2024-05-26,P22,Product_22,180,48.68,15,7448.039999999999,USA,,
2024-05-26,P23,Product_23,155,17.33,5,2551.8424999999997,USA,,
2024-05-26,P24,Product_24,61,48.38,5,2803.621,USA,,
2024-05-26,P25,Product_25,188,10.83,5,1934.2379999999998,USA,,
2024-05-26,P26,Product_26,70,44.07,10,2776.4100000000003,USA,,
2024-05-26,P27,Product_27,184,9.76,15,1526.464,USA,,
2024-05-26,P28,Product_28,115,28.33,0,3257.95,USA,,
2024-05-26,P29,Product_29,131,10.34,10,1219.086,USA,,
2024-05-26,P30,Product_30,198,47.79,5,8989.298999999999,USA,,
2024-05-26,P31,Product_31,79,38.63,10,2746.593,USA,,
2024-05-26,P32,Product_32,191,6.68,10,1148.292,USA,,
2024-05-26,P33,Product_33,97,11.87,15,978.6814999999999,USA,,
2024-05-26,P34,Product_34,112,39.02,5,4151.728,USA,,
2024-05-26,P35,Product_35,156,20.86,5,3091.4519999999998,USA,,
2024-05-26,P36,Product_36,94,41.63,0,3913.2200000000003,USA,,
2024-05-26,P37,Product_37,183,35.57,15,5532.913500000001,USA,,
2024-05-26,P38,Product_38,150,38.2,10,5157.0,USA,,
2024-05-26,P39,Product_39,162,39.92,5,6143.688,USA,,
2024-05-26,P40,Product_40,127,48.02,15,5183.759,USA,,
2024-05-26,P41,Product_41,85,8.49,10,649.485,USA,,
2024-05-26,P42,Product_42,91,5.09,5,440.03049999999996,USA,,
2024-05-26,P43,Product_43,169,17.78,5,2854.579,USA,,
2024-05-26,P44,Product_44,75,23.74,15,1513.4249999999997,USA,,
2024-05-26,P45,Product_45,193,24.97,0,4819.21,USA,,
2024-05-26,P46,Product_46,53,5.86,0,310.58000000000004,USA,,
2024-05-26,P47,Product_47,149,37.96,5,5373.237999999999,USA,,
2024-05-26,P48,Product_48,194,13.07,10,2282.022,USA,,
2024-05-26,P49,Product_49,184,10.64,10,1761.9840000000002,USA,,
2024-05-26,P50,Product_50,95,32.9,5,2969.225,USA,,
2024-06-02,P1,Product_1,53,36.55,5,1840.2924999999998,USA,,
2024-06-02,P2,Product_2,138,10.33,0,1425.54,USA,,
2024-06-02,P3,Product_3,115,34.45,10,3565.5750000000003,USA,,
2024-06-02,P4,Product_4,66,34.89,5,2187.603,USA,,
2024-06-02,P5,Product_5,55,20.81,15,972.8675,USA,,
2024-06-02,P6,Product_6,79,31.96,5,2398.598,USA,,
2024-06-02,P7,Product_7,136,8.89,5,1148.588,USA,,
2024-06-02,P8,Product_8,101,18.73,15,1607.9705,USA,,
2024-06-02,P9,Product_9,133,32.85,5,4150.5975,USA,,
2024-06-02,P10,Product_10,158,13.35,0,2109.2999999999997,USA,,
2024-06-02,P11,Product_11,102,15.33,0,1563.66,USA,,
2024-06-02,P12,Product_12,75,27.07,0,2030.25,USA,,
2024-06-02,P13,Product_13,132,35.67,15,4002.1740000000004,USA,,
2024-06-02,P14,Product_14,92,20.43,0,1879.56,USA,,
2024-06-02,P15,Product_15,78,26.56,0,2071.68,USA,,
2024-06-02,P16,Product_16,169,13.17,10,2003.1570000000002,USA,,
2024-06-02,P17,Product_17,72,38.34,5,2622.456,USA,,
2024-06-02,P18,Product_18,83,33.3,15,2349.3149999999996,USA,,
2024-06-02,P19,Product_19,119,18.86,10,2019.9060000000002,USA,,
2024-06-02,P20,Product_20,193,22.8,5,4180.38,USA,,
2024-06-02,P21,Product_21,73,43.34,15,2689.247,USA,,
2024-06-02,P22,Product_22,96,35.39,0,3397.44,USA,,
2024-06-02,P23,Product_23,196,45.13,5,8403.206,USA,,
2024-06-02,P24,Product_24,95,38.8,5,3501.6999999999994,USA,,
2024-06-02,P25,Product_25,117,10.43,0,1220.31,USA,,
2024-06-02,P26,Product_26,76,48.49,0,3685.2400000000002,USA,,
2024-06-02,P27,Product_27,158,48.86,15,6561.898,USA,,
2024-06-02,P28,Product_28,150,28.41,15,3622.275,USA,,
2024-06-02,P29,Product_29,114,42.8,15,4147.32,USA,,
2024-06-02,P30,Product_30,72,22.87,10,1481.976,USA,,
2024-06-02,P31,Product_31,86,5.96,15,435.67599999999993,USA,,
2024-06-02,P32,Product_32,78,35.7,5,2645.3700000000003,USA,,
2024-06-02,P33,Product_33,116,13.18,10,1375.992,USA,,
2024-06-02,P34,Product_34,159,44.35,10,6346.485000000001,USA,,
2024-06-02,P35,Product_35,83,10.07,10,752.229,USA,,
2024-06-02,P36,Product_36,69,46.79,0,3228.5099999999998,USA,,
2024-06-02,P37,Product_37,134,12.19,15,1388.441,USA,,
2024-06-02,P38,Product_38,129,25.16,5,3083.3579999999997,USA,,
2024-06-02,P39,Product_39,89,27.9,0,2483.1,USA,,
2024-06-02,P40,Product_40,50,34.49,10,1552.05,USA,,
2024-06-02,P41,Product_41,94,32.93,5,2940.649,USA,,
2024-06-02,P42,Product_42,183,31.63,0,5788.29,USA,,
2024-06-02,P43,Product_43,144,16.34,15,2000.016,USA,,
2024-06-02,P44,Product_44,197,27.26,10,4833.198,USA,,
2024-06-02,P45,Product_45,195,29.54,15,4896.255,USA,,
2024-06-02,P46,Product_46,73,14.92,15,925.7860000000001,USA,,
2024-06-02,P47,Product_47,80,49.68,5,3775.68,USA,,
2024-06-02,P48,Product_48,101,6.59,15,565.7515,USA,,
2024-06-02,P49,Product_49,143,27.65,0,3953.95,USA,,
2024-06-02,P50,Product_50,99,45.06,0,4460.9400000000005,USA,,
2024-06-09,P1,Product_1,131,46.82,5,5826.749,USA,,
2024-06-09,P2,Product_2,157,8.46,0,1328.22,USA,,
2024-06-09,P3,Product_3,111,17.79,5,1875.9554999999998,USA,,
2024-06-09,P4,Product_4,62,33.39,15,1759.6529999999998,USA,,
2024-06-09,P5,Product_5,54,49.05,5,2516.265,USA,,
2024-06-09,P6,Product_6,66,27.38,5,1716.7259999999999,USA,,
2024-06-09,P7,Product_7,172,16.64,5,2718.9759999999997,USA,,
2024-06-09,P8,Product_8,194,35.4,0,6867.599999999999,USA,,
2024-06-09,P9,Product_9,106,6.8,10,648.72,USA,,
2024-06-09,P10,Product_10,161,36.29,0,5842.69,USA,,
2024-06-09,P11,Product_11,79,35.36,5,2653.768,USA,,
2024-06-09,P12,Product_12,119,47.13,15,4767.1995,USA,,
2024-06-09,P13,Product_13,104,8.9,5,879.3199999999999,USA,,
2024-06-09,P14,Product_14,149,32.04,5,4535.262,USA,,
2024-06-09,P15,Product_15,107,23.68,5,2407.0719999999997,USA,,
2024-06-09,P16,Product_16,82,39.4,15,2746.18,USA,,
2024-06-09,P17,Product_17,167,39.74,15,5641.093,USA,,
2024-06-09,P18,Product_18,129,18.15,0,2341.35,USA,,
2024-06-09,P19,Product_19,69,29.52,15,1731.348,USA,,
2024-06-09,P20,Product_20,165,36.32,0,5992.8,USA,,
2024-06-09,P21,Product_21,107,22.45,15,2041.8275,USA,,
2024-06-09,P22,Product_22,175,35.58,0,6226.5,USA,,
2024-06-09,P23,Product_23,103,19.76,10,1831.7520000000002,USA,,
2024-06-09,P24,Product_24,110,36.37,0,4000.7,USA,,
2024-06-09,P25,Product_25,136,36.12,0,4912.32,USA,,
2024-06-09,P26,Product_26,186,11.38,10,1905.0120000000004,USA,,
2024-06-09,P27,Product_27,102,47.0,10,4314.6,USA,,
2024-06-09,P28,Product_28,170,6.49,10,992.97,USA,,
2024-06-09,P29,Product_29,192,49.11,0,9429.119999999999,USA,,
2024-06-09,P30,Product_30,193,30.83,10,5355.170999999999,USA,,
2024-06-09,P31,Product_31,192,21.63,0,4152.96,USA,,
2024-06-09,P32,Product_32,115,46.89,10,4853.115000000001,USA,,
2024-06-09,P33,Product_33,101,28.09,10,2553.3810000000003,USA,,
2024-06-09,P34,Product_34,122,12.73,15,1320.1009999999999,USA,,
2024-06-09,P35,Product_35,79,44.95,0,3551.05,USA,,
2024-06-09,P36,Product_36,106,45.84,10,4373.136,USA,,
2024-06-09,P37,Product_37,71,5.73,15,345.80550000000005,USA,,
2024-06-09,P38,Product_38,189,18.23,10,3100.9230000000002,USA,,
2024-06-09,P39,Product_39,181,12.42,15,1910.817,USA,,
2024-06-09,P40,Product_40,179,45.08,15,6858.922,USA,,
2024-06-09,P41,Product_41,190,13.29,0,2525.1,USA,,
2024-06-09,P42,Product_42,176,44.92,15,6720.032,USA,,
2024-06-09,P43,Product_43,103,9.92,15,868.496,USA,,
2024-06-09,P44,Product_44,125,16.32,15,1734.0,USA,,
2024-06-09,P45,Product_45,169,12.69,10,1930.1490000000001,USA,,
2024-06-09,P46,Product_46,71,27.94,15,1686.1789999999999,USA,,
2024-06-09,P47,Product_47,53,11.83,10,564.291,USA,,
2024-06-09,P48,Product_48,179,23.06,10,3714.966,USA,,
2024-06-09,P49,Product_49,57,25.82,10,1324.566,USA,,
2024-06-09,P50,Product_50,150,22.03,0,3304.5,USA,,
2024-06-16,P1,Product_1,162,24.82,15,3417.714,USA,,
2024-06-16,P2,Product_2,162,35.83,15,4933.791,USA,,
2024-06-16,P3,Product_3,190,30.29,15,4891.834999999999,USA,,
2024-06-16,P4,Product_4,119,46.77,15,4730.7855,USA,,
2024-06-16,P5,Product_5,187,11.86,10,1996.0379999999998,USA,,
2024-06-16,P6,Product_6,145,41.49,15,5113.6425,USA,,
2024-06-16,P7,Product_7,61,15.1,15,782.935,USA,,
2024-06-16,P8,Product_8,85,49.83,10,3811.9950000000003,USA,,
2024-06-16,P9,Product_9,51,34.34,15,1488.6390000000001,USA,,
2024-06-16,P10,Product_10,107,38.13,15,3467.9235000000003,USA,,
2024-06-16,P11,Product_11,161,21.95,15,3003.8574999999996,USA,,
2024-06-16,P12,Product_12,169,42.17,0,7126.7300000000005,USA,,
2024-06-16,P13,Product_13,152,33.43,15,4319.156,USA,,
2024-06-16,P14,Product_14,81,21.15,10,1541.8349999999998,USA,,
2024-06-16,P15,Product_15,73,27.58,15,1711.339,USA,,
2024-06-16,P16,Product_16,125,18.49,10,2080.125,USA,,
